DESC_ORGAO;DESC_RUBRICA;RECEITA_PREVISTA;RECEITA_ARRECADADA;RECEITA_ARRECADADA_JAN;RECEITA_ARRECADADA_FEV;RECEITA_ARRECADADA_MAR;RECEITA_ARRECADADA_ABR;RECEITA_ARRECADADA_MAI;RECEITA_ARRECADADA_JUN;RECEITA_ARRECADADA_JUL;RECEITA_ARRECADADA_AGO;RECEITA_ARRECADADA_SET;RECEITA_ARRECADADA_OUT
Parques e Jardins                                                                                                                                                                                                                                         ;RENDIMENTOS DE APLICACOES FINANCEIRAS - FPJ;100000;5857.22;551.91;498.65;537.42;555.95;590.06;533.7;700.03;553.22;567.92;768.36
FUNPREVI                                                                                                                                                                                                                                                  ;REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL;0;0;299745.95;-299745.95;0;0;0;0;0;0;0;0
FUNDAÃ‡ÃƒO CIDADE DAS ARTES                                                                                                                                                                                                                                 ;PERMISSAO PARA EXPLORACAO DOS ESPACOS PUBLICITARIOS A TERCEIROS - FUNDACAO CIDADE DAS ARTE;360000;434627.54;31155.63;22659.97;25139.81;32846.43;30474.05;46749.7;43975.92;54630.45;26155.2;55748.93
Prefeitura                                                                                                                                                                                                                                                ;TRANSFERENCIAS DO FNDE - PROGRAMA PROINFANCIA - CONSTRUCAO DE CRECHES - PAC II;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;TRANSFERENCIAS DO FNDE - TC NÂº 203858/2013 - CONSTRUCAO DE 19 COBERTURAS P/ QUADRAS ESPORT;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;TRANSFERENCIA DO FNDE - TC PAR NÂº 00966/2017 - PROGRAMA PROINFANCIA - INFRAESTRUTURA ESCOL;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CONV. PREVIRIO/SMEL - CLUBE DOS SERVIDORES;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CONV. PREVIRIO/CVL - GESTAO DO CLUBE DO SERVIDOR MUNICIPAL;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;RECEITAS INTRAORCAMENTARIA -OUTRAS INDENIZACOES E RESTITUICOES;0;0;0;0;0;0;0;0;0;0;0;0
Iplanrio                                                                                                                                                                                                                                                  ;RENDIMENTOS DE APLICACOES FINANCEIRAS - IPLANRIO;3371;6445.81;0.35;0.32;0.3;0.34;752.56;1068.71;1298.28;0.31;2222.18;1102.46
Previ-Rio                                                                                                                                                                                                                                                 ;RENDIMENTO DE APLICACAO FINANCEIRA - PREVI-RIO;1388496;1436177.51;159471.8;157285.9;137992.93;140923.3;142128.52;140786.82;152115.33;131244.16;128372.11;145856.64
Riotur                                                                                                                                                                                                                                                    ;OUTRAS TRANSFERENCIAS DE CONVENIOS A REALIZAR DA UNIAO - RIOTUR;2000;0;0;0;0;0;0;0;0;0;0;0
Comlurb                                                                                                                                                                                                                                                   ;ALUGUEIS RECEBIDOS - COMLURB;341929;290268.75;61028.83;0;28654.99;28654.99;28654.99;28654.99;28654.99;28654.99;28654.99;28654.99
Comlurb                                                                                                                                                                                                                                                   ;INDENIZACOES - COMLURB;1000;0;0;0;0;0;0;0;0;0;0;0
Comlurb                                                                                                                                                                                                                                                   ;SERVICOS DE PREPARO DE ALIMENTOS - COMLURB/SERV. UNID. EDUCACIONAIS;61412931;38192542.29;544995.16;13773516.65;3204233.63;5182206.58;6927371.66;1314689.27;3093488.34;2395664.8;1055193.03;701183.17
FUNPREVI                                                                                                                                                                                                                                                  ;OUTRAS RECEITAS - FUNPREVI;0;0;0;0;0;0;0;0;0;0;0;0
FUNDAÃ‡ÃƒO CIDADE DAS ARTES                                                                                                                                                                                                                                 ;ALUGUEIS RECEBIDOS - CIDADE DAS ARTES;720000;1303949.59;279963.2;41526.8;12872;12663.7;330491.7;64595.44;97732.49;148139.63;148358.52;81691.35
FUNDAÃ‡ÃƒO CIDADE DAS ARTES                                                                                                                                                                                                                                 ;MULTAS POR INFRACOES CONTRATUAIS - FUNDACAO CIDADE DAS ARTES;0;103434.14;0;0;0;0;0;0;8653.04;94781.1;0;0
RIO SAÃšDE                                                                                                                                                                                                                                                 ;CONV. 026/2015 - RIOSAUDE/SMS - UPA ROCHA MIRANDA;19031252;11266540.68;1477974.41;2954061.69;1094283.25;811645.65;96997.66;682369.25;1100983.63;1057793.17;292578.37;1697853.6
RIO SAÃšDE                                                                                                                                                                                                                                                 ;CONV. RIOSAUDE/SMS - UPA CIDADE DE DEUS;0;12670016.13;1511576.06;3107354.19;1125968.74;1991451.13;1332534.27;76537.71;1068464.6;228169.47;165;2227794.96
RIO SAÃšDE                                                                                                                                                                                                                                                 ;CONVENIO 37/2019 - RIOSAUDE/SMS - HOSPITAL MUNICIPAL RONALDO GAZZOLA;0;16389320.86;0;0;0;0;0;0;1589573.95;6291057.13;972100.34;7536589.44
Multirio                                                                                                                                                                                                                                                  ;OUTROS SERVICOS - MULTIRIO;1560;0;0;0;0;0;0;0;0;0;0;0
FUNPREVI                                                                                                                                                                                                                                                  ;REPASSES DO TESOURO - ANTECIPACAO DE ROYALTIES - FUNPREVI;987112860;764000000;0;52000000;80000000;72000000;84000000;88000000;92000000;63000000;85000000;78000000
FUNDAÃ‡ÃƒO CIDADE DAS ARTES                                                                                                                                                                                                                                 ;VENDA DE INGRESSOS - CIDADE DAS ARTES;300000;902272.31;16628.1;30638.45;38250.35;25938.65;28486;50692;122980.27;230393.7;154654.28;163688.51
Geo Rio                                                                                                                                                                                                                                                   ;RENDIMENTOS DE APLICACOES FINANCEIRAS - GEO RIO;30000;3834.92;581.32;520.16;497.54;551.98;0;0;614.9;552.48;516.54;0
Parques e Jardins                                                                                                                                                                                                                                         ;OUTROS SERVICOS - FPJ;1000;0;0;0;0;0;0;0;0;0;0;0
RIOCENTRO                                                                                                                                                                                                                                                 ;OUTRAS RESTITUICOES EMPRESAS - RIOCENTRO;0;0;2702.71;0;0;0;0;0;0;-2702.71;0;0
Comlurb                                                                                                                                                                                                                                                   ;RESTITUICAO DE DEPOSITOS JUDICIAIS - ACOES TRABALHISTAS;0;355569.67;0;0;0;0;0;0;0;13694.27;30019.57;311855.83
Comlurb                                                                                                                                                                                                                                                   ;OUTRAS RECEITAS - COMLURB;789583;549227.6;39754.08;60148.41;179689.22;90462.76;63503.76;35650.77;22333.39;24683.34;15304.91;17696.96
Rio-Urbe                                                                                                                                                                                                                                                  ;ALUGUEIS RECEBIDOS - RIOURBE;997560;741040.42;80989.35;80989.35;80989.35;80888.98;80889.48;11458.49;80889.28;11085.64;151545.12;81315.38
Rio Ãguas                                                                                                                                                                                                                                                 ;REGULACAO E FISCALIZACAO DO SERVICO DE ESGOTAMENTO SANITARIO DA AP-5 - RIOAGUAS;3541193;4853395.84;0;0;0;0;0;0;0;3592127.88;782570.76;478697.2
Inst. Pereira Passos                                                                                                                                                                                                                                      ;OUTRAS RECEITAS - IPP;0;7537.59;0;0;0;0;0;0;0;7537.59;0;0
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO PARA O RPPS - PESSOAL CEDIDO/ AFASTADO;39995;1948.86;1948.86;0;0;0;0;0;0;0;0;0
FUNPREVI                                                                                                                                                                                                                                                  ;DIVIDENDOS - FUNPREVI;0;23.3;0;23.3;0;0;0;0;0;0;0;0
FUNPREVI                                                                                                                                                                                                                                                  ;AMORTIZACOES DE FINANCIAMENTOS IMOBILIARIOS-FUNPREV;0;0;0;0;0;0;0;0;0;0;0;0
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO PATRONAL - ATIVO CIVIL - PODER EXECUTIVO;1301879000;1115236475;118044563.9;194104648.2;0;98594338.83;99963731.64;100157213.4;99808220.2;99773264.3;105254284.3;99313129.6
Comlurb                                                                                                                                                                                                                                                   ;SERVICOS DE MANEJO DE ARVORES - COMLURB/SERV. UNID. EDUCACIONAIS;2553848;2034017.49;14324.03;515492.69;173169.27;190651.97;124574.25;216525.19;229796.62;231437.27;291184.6;46861.6
Multirio                                                                                                                                                                                                                                                  ;RENDIMENTOS DE APLICACOES FINANCEIRAS - MULTIRIO;31350;38205.43;2772.45;1784.28;5012.81;4429.26;3033.73;4196.53;5081.24;4324.44;3541.46;4029.23
Rioluz                                                                                                                                                                                                                                                    ;OUTROS SERVICOS - RIOLUZ;0;0;0;0;0;1182.26;443.5;193.5;193.5;2881.76;767.58;-5662.1
Rio Ãguas                                                                                                                                                                                                                                                 ;RENDIMENTOS DE APLICACOES FINANCEIRAS - RIOAGUAS;0;0;497370.23;473101.21;490896.56;485240.32;482910.89;479192.59;492226.25;-3100890.05;-300048;0
FUNPREVI                                                                                                                                                                                                                                                  ;COMPENSACAO PREVIDENCIARIA;78155420;84570996.71;7772088.03;6928245.29;9407204.45;7094443.9;8456040.73;0;7692265.82;16146571.28;6672577.38;7245809.01
RIO SAÃšDE                                                                                                                                                                                                                                                 ;SELECAO PUBLICA - MODELO HIBRIDO - RIOSAUDE - CONTRATO DE GESTAO;16249200;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;ALIENACAO DE IMOVEIS - INVESTIDURA;0;4187086;0;0;0;2426535;567834.34;315833.34;128583.33;105833.33;541866.66;100600
Prefeitura                                                                                                                                                                                                                                                ;TRANSFERENCIA DO FNDE - TC PAR NÂº 00070/2016 - PROGRAMA PROINFANCIA - INFRAESTRUTURA ESCOL;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;TRANSFERENCIA DO FNDE - TC PAR NÂº 00920/2017 - PROGRAMA PROINFANCIA - INFRAESTRUTURA ESCOL;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;TRANSFERENCIA DO FNDE - TC PAR NÂº 00923/2017 - PROGRAMA PROINFANCIA - INFRAESTRUTURA ESCOL;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;OUTRAS TRANSFERENCIAS DE CONVENIOS A REALIZAR DA UNIAO - PRINCIPAL - ADMINISTRACAO DIRETA;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;DEDUCAO DE OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - ADMINISTRACAO DIRETA;0;-44161.14;-44161.14;0;0;0;0;0;0;0;0;0
Iplanrio                                                                                                                                                                                                                                                  ;OUTRAS RECEITAS - IPLANRIO;24387;135743.47;25075.4;3363.78;0;96579.18;1251.99;6666.24;581.61;1717.02;0;508.25
Guarda Municipal                                                                                                                                                                                                                                          ;OUTRAS RECEITAS - GM-RIO;15000;11498.42;7399.89;2603.63;369.9;199.2;244.6;0;187.8;77.9;143.8;271.7
Comlurb                                                                                                                                                                                                                                                   ;MULTAS POR INFRACOES - COMLURB;6987796;4260445.12;427403.45;401829.4;417834.43;402425.19;414827.93;422223.37;493574.89;432847.07;433795.89;413683.5
Rio-Urbe                                                                                                                                                                                                                                                  ;RENDIMENTOS DE APLICACOES FINANCEIRAS - RIOURBE;100080;3407.04;794.58;194.16;427.57;582.7;349.24;352.09;237.76;284.73;131.86;52.35
Inst. Pereira Passos                                                                                                                                                                                                                                      ;RECEITA DE CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS DE PESSOAL-ADM INDIRETA-IP;0;0;0;0;0;0;0;0;0;0;0;0
Inst. Pereira Passos                                                                                                                                                                                                                                      ;VENDA DE DADOS - IPP;59000;30637;510;1110;855;2732;1330;12650;3745;5035;1300;630
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO DE SERVIDOR ATIVO CIVIL - PODER EXECUTIVO;634029445;542068423.8;49588531.41;91153363.73;4332422.46;49767971.67;49905876.36;51987641.7;49530725.93;50254802.36;48432682.05;50133463.06
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO DE SERVIDOR ATIVO CIVIL - PODER LEGISLATIVO (CMRJ);24626001;17020527.91;15972.29;1547494.65;1720475.69;1720936.68;1715084.02;1716985.22;12802.45;1629969.6;3472133.95;1749966.51
FASS                                                                                                                                                                                                                                                      ;CONTRIBUICAO PATRONAL - 3%;133478718;115534639;10808696.66;10869990.18;10810495.62;11636647.89;11573710.68;11626711.25;12151359.99;11985456.71;12084704.66;11986865.4
PlanetÃ¡rio                                                                                                                                                                                                                                                ;ALUGUEIS RECEBIDOS - PLANETARIO;860400;163366.67;0;0;0;0;0;0;0;62000;26500;74866.67
Riotur                                                                                                                                                                                                                                                    ;ALUGUEIS RECEBIDOS - RIOTUR;489708;541934.65;8365.4;341545.25;179300;12724;0;0;0;0;0;0
Cet Rio                                                                                                                                                                                                                                                   ;OUTROS SERVICOS - CET RIO;748;22.4;0;0;0;0;17.85;0;0;0;4.55;0
Cet Rio                                                                                                                                                                                                                                                   ;OUTRAS RESTITUICOES - CET RIO;1534;133991.17;1200;6875.75;43808.69;0;0;0;0;81852.03;0;254.7
Comlurb                                                                                                                                                                                                                                                   ;RECEITA DE EDITAIS DE LICITACAO - COMLURB;31584;39000;4512;3216;4056;3456;2100;1908;4056;4524;5556;5616
Multirio                                                                                                                                                                                                                                                  ;RECEITAS INTRAORCAMENTARIA - OUTRAS RESTITUICOES/RESSARCIMENTOS DE DESPESAS CONDOMINIAIS â€“;910000;1031852.34;0;469526.52;82684.95;0;169952.78;0;86617.78;74057.97;0;149012.34
Rio-Urbe                                                                                                                                                                                                                                                  ;OUTRAS RECEITAS - RIOURBE;16560;2710.58;0;551.62;0;0;611.6;0;0;947.4;599.96;0
Rioluz                                                                                                                                                                                                                                                    ;RENDIMENTOS DE APLICACOES FINANCEIRAS - RIOLUZ;70200;114266.82;18339.28;6297.69;6692.39;3609.87;4197.74;8643.55;21782.82;17812.49;15031.15;11859.84
Rioluz                                                                                                                                                                                                                                                    ;OUTRAS RECEITAS - RIOLUZ;67200;947181.77;10401;5079.46;51267.11;457339.64;473;473;19281.23;384528.27;9971.08;8367.98
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO DE PENSIONISTA CIVIL - PODER EXECUTIVO;8422305;15136536.49;1237802.4;1261088.82;1381337.7;1396788.14;1421765.53;1417761.3;1411158.48;1416336.91;1404486.46;1387279.11
FUNPREVI                                                                                                                                                                                                                                                  ;RENDIMENTOS DE APLICACOES FINANCEIRAS - FUNPREVI;3102460;1697212.78;0;401173.98;116455.87;145718.81;170250.09;128326.62;183604.35;220890.51;177282.54;153510.01
Prefeitura                                                                                                                                                                                                                                                ;DEDUCAO DE RECEITA - CONSTRUCAO E REFORMA DE ESCOLAS E/OU EQUIPAMENTOS URBANOS COMUNITARIO;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;IMPOSTO TERRITORIAL URBANO;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CONVENIO P MANUTENCAO DO CLUBE DO SERVIDOR E CRECHE - CASS;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;RECEITAS INTRAORCAMENTARIA - RESTITUICOES DE DESPESA DE PESSOAL - SMA;1000;0;0;0;0;0;0;0;0;0;0;0
Riotur                                                                                                                                                                                                                                                    ;OUTROS SERVICOS - RIOTUR;360514;2762490;7220;50330;4940;0;0;0;0;0;0;2700000
RIOCENTRO                                                                                                                                                                                                                                                 ;RENDIMENTOS DE APLICACOES FINANCEIRAS - RIOCENTRO;60000;19467.78;0;2226.46;2075.56;2202.94;2207.42;1733.98;2013.67;4339.76;1429.65;1238.34
Comlurb                                                                                                                                                                                                                                                   ;ALIENACAO DE BENS MOVEIS - COMLURB;151636;0;0;0;0;0;0;0;0;0;0;0
Comlurb                                                                                                                                                                                                                                                   ;SERVICOS ESPECIAIS DE LIMPEZA E REMOCAO - COMLURB/SERVICOS EM HOSPITAIS;31880121;34373422.37;182646.27;182646.27;0;0;0;0;15863273.7;8968241.35;4627464.84;4549149.94
Rio-Urbe                                                                                                                                                                                                                                                  ;DESCONTOS OBTIDOS - RIOURBE;0;1777.3;703.6;0.6;242.8;0;4.56;97.6;43.91;511.04;5.73;167.46
Rio-Urbe                                                                                                                                                                                                                                                  ;ALUGUEIS RECEBIDOS - RIOURBE;3236216;1158438.06;173514.97;121460.54;125041.64;126058.69;71994.96;234186.15;126058.69;126058.69;0;54063.73
FUNPREVI                                                                                                                                                                                                                                                  ;CPSSS DO SERVIDOR CIVIL INATIVO -PODER EXECUTIVO;48150714;49114405.52;3788739.01;3727258.93;4518274.68;4598641.68;4632958.14;4545819.59;4672256.81;4613612.88;4577732.71;4766794.67
Parques e Jardins                                                                                                                                                                                                                                         ;AUTORIZACAO PARA REMOCAO DE ARVORES - FPJ;235000;283953.05;8993.05;50193;8122;21450;33462;28314;37323;64350;16731;15015
Riotur                                                                                                                                                                                                                                                    ;RENDIMENTOS DE APLICACOES FINANCEIRAS - RIOTUR;120000;164308.7;26361.28;15971.78;5406.04;9284.44;10706.09;17432.84;19571.87;16799.08;20630.67;22144.61
Imprensa da Cidade                                                                                                                                                                                                                                        ;SERVICOS GRAFICOS PARA TERCEIROS - EMAG;398;45.1;0;0;0;0;45.1;0;0;0;0;0
Imprensa da Cidade                                                                                                                                                                                                                                        ;OUTROS SERVICOS GRAFICOS E FORMULARIOS - EMAG;0;351.36;0;0;0;0;0;0;0;0;351.36;0
Imprensa da Cidade                                                                                                                                                                                                                                        ;SERVICOS GRAFICOS PARA A ADMINSTR. DIRETA - EMAG;2532700;515031.78;20385;55255.61;2754;20162.74;25241.03;117386.17;81750.84;58523.07;60918.91;72654.41
Imprensa da Cidade                                                                                                                                                                                                                                        ;SERVICOS DE PUBLICACOES PARA A ADMINISTRACAO DIRETA E INDIRETA - EMAG;1190409;1369999.91;67312.8;137531.66;76154.24;227800.33;87553.83;150660.09;149741.88;147470.8;199512.45;126261.83
FUNDAÃ‡ÃƒO CIDADE DAS ARTES                                                                                                                                                                                                                                 ;SERVICOS DE ESTACIONAMENTO TERCEIROS - FUNDACAO CIDADE DAS ARTES;144000;358812.45;32682.86;28126.25;17687.75;20570.91;15737.34;44104.74;46255.4;42036.55;31791.01;40955.85
FUNDAÃ‡ÃƒO CIDADE DAS ARTES                                                                                                                                                                                                                                 ;OUTROS SERVICOS - TERMO DE EXECUCAO - SMC / FUNDACAO CIDADE DAS ARTES;7950000;6141623;0;0;0;6141623;0;0;0;0;0;0
RIO SAÃšDE                                                                                                                                                                                                                                                 ;CONV. 034/2014 - RIOSAUDE/SMS - CER BARRA;57644215;19600258.38;6112787.12;33309.88;8202025.92;4597523.4;57772.66;515248.48;50357.36;29102.9;2115.52;15.14
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO PATRONAL - ATIVO CIVIL - PODER LEGISLATIVO (TCMRJ);29453000;26876116.66;4246476.3;4725385.55;0;2103192.21;2257275.46;2265708.76;2260062.38;2260072.2;2255467.84;2265609.58
FUNPREVI                                                                                                                                                                                                                                                  ;REPASSES DO PREVIRIO - FINANCIAMENTO IMOBILIARIO LEI 5300/2011;6932200;0;0;0;0;0;0;0;0;0;0;0
RIO SAÃšDE                                                                                                                                                                                                                                                 ;DESCONTOS OBTIDOS - CONVENIOS PROPRIOS - RIO-SAUDE;0;8332.3;0;0;0;0;8332.3;0;0;0;0;0
FUNPREVI                                                                                                                                                                                                                                                  ;CPSSS DO SERVIDOR CIVIL INATIVO - PODER LEGISLATIVO (TCMRJ);7271427;6796230.3;539441.98;617420.24;620205.31;632762;634676.34;9190.37;1243278.31;630885.6;631307.58;618859.54
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO DE PENSIONISTA CIVIL - PODER LEGISLATIVO (CMRJ);2313180;0;0;0;0;0;0;0;0;0;0;0
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO PATRONAL - ATIVO CIVIL - PODER LEGISLATIVO (CMRJ);44198000;40629299.99;6231315.6;6727799.59;0;3381412.41;3439335.04;3446073.68;3446073.68;3406820.78;3590239.59;3462251.66
FUNPREVI                                                                                                                                                                                                                                                  ;RECEITAS INTRAORCAMENTARIA - REPASSES DO TESOURO - ROYALTIES - FUNPREVI;319331831;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;MAIS VALIA - DIVIDA ATIVA - MULTAS E JUROS DE MORA;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;HONORARIOS ADVOCATICIOS - DIVIDA ATIVA- DIVIDA ATIVA - MULTAS E JUROS;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;SMO-CT.0190.614-18 -SANEAMENTO PARA TODOS/ESG. SANIT. SEPETIBA- FASE 3;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;PAC II - PRACA DA BANDEIRA - RIO JOANA;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CEF/SMH PRO-MORADIA NOVA DIVINEIA. BORDA DO MATO E PQ JOAO PAULO II CER 235873-21/08;382902;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CEF/SMH PRO-MORADIA GUARABU - ILHA DO GOVERNADOR CER 235872-17/08;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CEF/SMH PRO-MORADIA COLONIA JULIANO MOREIRA;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CEF/SMH PRO-MORADIA COMPLEXO DO ALEMAO;413909;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CEF/SMH PRO-MORADIA MANGUINHOS;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;TRANSFERENCIAS DE CONVENIOS DA UNIAO PARA O SISTEMA UNICO DE SAUDE â€“ SUS - PRINCIPAL - FMS;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;OUTRAS TRANSFERENCIAS DE CONVENIOS A REALIZAR DA UNIAO - PRINCIPAL - FMH;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CONV. 24/2012/SEA/RIOAGUAS - PRAIAS DE SAO CONRADO E BICA - SMO;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CONV.015/2016/PREVIRIO-CRECHE INSTITUCIONAL DR. PAULO NIEMEYER;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;CONV. PREVIRIO - IMPLANTACAO DO PROGRAMA DA REDE SOCIAL ATIVA - SMAS;0;0;0;0;0;0;0;0;0;0;0;0
Prefeitura                                                                                                                                                                                                                                                ;RECEITAS INTRAORCAMENTARIA - HONORARIOS ADVOCATICIOS - FOE PGM;0;0;0;0;0;0;0;0;0;0;0;0
Previ-Rio                                                                                                                                                                                                                                                 ;OUTRAS RECEITAS - PREVIRIO;4560000;3990747.11;422475.63;595617.83;402925.43;359793.67;386927.28;365049.63;370817.6;385900.9;355624.71;345333.38
Parques e Jardins                                                                                                                                                                                                                                         ;OUTRAS RECEITAS - FPJ;0;1561.51;0;0;1544.11;0;0;0;17.4;0;0;0
Riotur                                                                                                                                                                                                                                                    ;RECEITAS INTRAORCAMENTARIA - OUTRAS RESTITUICOES/RESSARCIMENTO DE DESPESAS - RIOTUR;390000;1118939.9;0;0;0;0;0;0;0;950558.43;91607.25;76774.22
RIOCENTRO                                                                                                                                                                                                                                                 ;OUTRAS TRANSFERENCIAS DE CONVENIOS A REALIZAR DA UNIAO - RIOCENTRO;1000;0;0;0;0;0;0;0;0;0;0;0
Comlurb                                                                                                                                                                                                                                                   ;DESCONTOS OBTIDOS - COMLURB;26506;0;0;0;0;0;0;0;0;0;0;0
Comlurb                                                                                                                                                                                                                                                   ;SERVICOS DE CAPINA E ROCADA - COMLURB/SERV. UNID. EDUCACIONAIS;4499043;3727096.28;51312.72;1114823.01;258206.55;363874.61;630833.52;298497.33;293294.51;419150.96;177665.13;119437.94
Comlurb                                                                                                                                                                                                                                                   ;SERVICOS DE LIMPEZA E CONSERVACAO NAS UNIDADES DA SMU - COMLURB;0;279287.36;0;0;0;0;0;0;0;0;11621.3;267666.06
Imprensa da Cidade                                                                                                                                                                                                                                        ;RENDIMENTOS DE APLICACOES FINANCEIRAS - EMPRESA MUNICIPAL DE ARTES GRAFICAS;319480;225276.13;18161.42;18588.51;18772.5;21931.57;26810.1;22852.54;26818.26;24432.34;22904.65;24004.24
Riofilme                                                                                                                                                                                                                                                  ;OUTRAS RECEITAS - RIOFILME;472400;315723.78;113143.36;7417.72;11241.53;1640.27;19390.03;3981.39;10484.89;45193.79;4548.51;98682.29
Rioluz                                                                                                                                                                                                                                                    ;SERVICOS ADMINISTRATIVOS - RIOLUZ;110400;84236.21;3363.1;5951.83;4441.18;23793.86;13215.48;35641.97;10435.46;-29567.9;9605.96;7355.27
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO DE SERVIDOR ATIVO CIVIL - PODER LEGISLATIVO (TCMRJ);18083835;11281766.15;1116108.52;1135428.57;1135104.18;1131995.08;1132830.01;1129912.79;1127930.05;1131627.43;1124428.62;1116400.9
FUNPREVI                                                                                                                                                                                                                                                  ;CONTRIBUICAO DE PENSIONISTA CIVIL - PODER LEGISLATIVO (TCMRJ);623139;0;0;0;0;0;0;0;0;0;0;0
